symbol,date,close,volume,quote_volume,open,high,low
BTCUSDT,2025-02-19,96644.37,16438.50954,1576817572.1032505,95671.74,96899.99,95029.99
ETHUSDT,2025-02-20,2738.04,336735.2544,921476439.354937,2715.51,2770.59,2707.18
BTCUSDT,2025-02-20,98305.0,17057.39177,1663386824.7315507,96644.37,98711.36,96415.09
ETHUSDT,2025-02-21,2663.0,890440.0604,2429306635.177234,2738.04,2845.32,2616.72
BTCUSDT,2025-02-21,96181.98,32249.2814,3143975917.5734644,98305.01,99475.0,94871.95
ETHUSDT,2025-02-22,2763.22,444989.6669,1214059511.899935,2663.0,2798.07,2653.33
BTCUSDT,2025-02-22,96551.01,11268.17708,1087077133.8226364,96181.99,96980.0,95770.49
ETHUSDT,2025-02-23,2819.69,611002.1222,1711849865.819046,2763.23,2857.34,2745.41
BTCUSDT,2025-02-23,96258.0,10884.84913,1044392011.7910241,96551.01,96650.0,95227.94
BTCUSDT,2025-02-24,91552.88,31550.10299,2981809595.445377,96258.0,96500.0,91349.26
ETHUSDT,2025-02-24,2513.52,876876.3707,2334572148.661955,2819.7,2839.95,2470.33
ETHUSDT,2025-02-25,2495.7,1322016.8718,3207776114.782463,2513.52,2533.49,2313.49
BTCUSDT,2025-02-25,88680.4,78333.11111,6962982500.904474,91552.88,92540.69,86050.99
ETHUSDT,2025-02-26,2336.37,863087.2133,2059160287.050773,2495.69,2507.5,2253.77
BTCUSDT,2025-02-26,84250.09,56893.54409,4898429925.6364765,88680.39,89414.15,82256.01
BTCUSDT,2025-02-27,84708.58,42505.45439,3618738891.2221622,84250.09,87078.46,82716.49
ETHUSDT,2025-02-27,2307.72,637583.9106,1480849324.540646,2336.38,2381.6,2230.57
BTCUSDT,2025-02-28,84349.94,83648.03969,6806705236.690679,84708.57,85120.0,78258.52
ETHUSDT,2025-02-28,2237.59,1291539.0557,2794546441.726884,2307.72,2314.18,2076.26
BTCUSDT,2025-03-01,86064.53,25785.05464,2194003507.852643,84349.95,86558.0,83824.78
ETHUSDT,2025-03-01,2217.39,446430.7271,988941461.430361,2237.59,2281.14,2142.73
ETHUSDT,2025-03-02,2518.11,1266684.7748,3001215557.603687,2217.4,2550.58,2172.04
BTCUSDT,2025-03-02,94270.0,54889.09045,4972549515.788669,86064.54,95000.0,85050.6
ETHUSDT,2025-03-03,2149.01,1109565.2003,2529346005.909485,2518.12,2523.56,2097.91
BTCUSDT,2025-03-03,86220.61,59171.10218,5321123743.471923,94269.99,94416.46,85117.11
ETHUSDT,2025-03-04,2171.51,1257822.3372,2634485208.259771,2149.02,2221.88,1993.2
BTCUSDT,2025-03-04,87281.98,55609.10706,4704901219.590436,86221.16,88967.52,81500.0
BTCUSDT,2025-03-05,90606.01,38264.01163,3400243670.3049755,87281.98,91000.0,86334.53
ETHUSDT,2025-03-05,2241.59,687130.7897,1514537132.807393,2171.5,2273.51,2155.03
ETHUSDT,2025-03-06,2202.2,596908.3935,1343407922.359188,2241.59,2319.99,2176.9
BTCUSDT,2025-03-06,89931.89,34342.44902,3105145628.3993993,90606.0,92810.64,87836.0
ETHUSDT,2025-03-07,2141.6,782387.2606,1698459492.23933,2202.21,2258.47,2101.82
BTCUSDT,2025-03-07,86801.75,57980.35713,5097554826.613157,89931.88,91283.02,84667.03
ETHUSDT,2025-03-08,2203.58,328793.0979,714743022.410347,2141.6,2234.93,2105.06
BTCUSDT,2025-03-08,86222.45,12989.23054,1119358968.6520054,86801.74,86897.25,85218.47
ETHUSDT,2025-03-09,2020.41,601671.5882,1249766628.544949,2203.57,2212.0,1989.66
BTCUSDT,2025-03-09,80734.37,26115.39345,2173552660.454479,86222.46,86500.0,80000.0
BTCUSDT,2025-03-10,78595.86,47633.38405,3834924947.758186,80734.48,84123.46,77459.91
ETHUSDT,2025-03-10,1865.1,1248745.3514,2461512870.770777,2020.43,2152.4,1810.01
BTCUSDT,2025-03-11,82932.99,48770.06853,3927000827.1107917,78595.86,83617.4,76606.0
ETHUSDT,2025-03-11,1923.43,1171427.9995,2203451540.611388,1865.11,1963.2,1754.28
BTCUSDT,2025-03-12,83680.12,31933.986,2638600996.825396,82932.99,84539.85,80607.65
ETHUSDT,2025-03-12,1908.2,788739.6763,1494384669.01818,1923.42,1960.0,1829.72
ETHUSDT,2025-03-13,1864.59,569537.2622,1069629049.44307,1908.2,1923.09,1821.81
BTCUSDT,2025-03-13,81115.78,27546.27412,2260870111.2393894,83680.12,84336.33,79939.9
ETHUSDT,2025-03-14,1911.65,375805.7355,718122712.753679,1864.59,1945.64,1861.31
BTCUSDT,2025-03-14,83983.2,26858.52755,2244729595.5411716,81115.78,85309.71,80818.84
BTCUSDT,2025-03-15,84338.44,11324.7332,953445671.8337505,83983.19,84676.28,83618.0
ETHUSDT,2025-03-15,1937.17,209545.8675,404571982.738394,1911.64,1957.19,1903.75
BTCUSDT,2025-03-16,82574.53,17596.12531,1468056556.2967227,84338.44,85117.04,81981.12
ETHUSDT,2025-03-16,1887.0,324766.6564,616620264.891675,1937.18,1940.87,1860.38
ETHUSDT,2025-03-17,1926.31,334840.4877,641484974.278307,1887.01,1952.4,1879.98
BTCUSDT,2025-03-17,84010.03,17214.74358,1437716814.0468738,82574.52,84756.83,82456.0
ETHUSDT,2025-03-18,1931.54,332896.0155,632109997.551311,1926.3,1936.2,1872.31
BTCUSDT,2025-03-18,82715.03,17610.89883,1450813055.479726,84010.02,84021.74,81134.66
BTCUSDT,2025-03-19,86845.94,28151.05374,2375813941.9437623,82715.03,87000.0,82547.16
ETHUSDT,2025-03-19,2056.06,691809.5034,1385193898.481618,1931.54,2069.9,1927.58
BTCUSDT,2025-03-20,84223.39,22090.30463,1885241921.1556518,86845.93,87453.67,83655.23
ETHUSDT,2025-03-20,1983.79,401518.9282,800851703.937569,2056.05,2067.9,1952.17
BTCUSDT,2025-03-21,84088.79,11956.97443,1005135519.2560017,84223.38,84850.33,83175.25
ETHUSDT,2025-03-21,1965.75,262641.659,516587945.858554,1983.79,1996.73,1937.1
BTCUSDT,2025-03-22,83840.59,5420.22114,456235443.8016522,84088.79,84539.17,83625.1
ETHUSDT,2025-03-22,1980.69,170782.9574,339679365.319319,1965.74,2006.61,1964.34
BTCUSDT,2025-03-23,86082.5,8461.97813,718692319.1499038,83840.59,86129.64,83809.75
ETHUSDT,2025-03-23,2005.99,268707.5233,537810044.752251,1980.68,2020.74,1976.81
ETHUSDT,2025-03-24,2081.2,477912.8154,985984215.594533,2005.99,2104.11,1977.67
BTCUSDT,2025-03-24,87498.16,30115.62111,2636765917.9518433,86082.5,88765.43,85519.09
BTCUSDT,2025-03-25,87392.87,22643.25248,1979571590.8982937,87498.16,88539.63,86310.0
ETHUSDT,2025-03-25,2066.15,328765.3292,678919919.780749,2081.2,2097.7,2037.08
ETHUSDT,2025-03-26,2009.52,428975.3286,872757205.466645,2066.16,2079.21,1981.6
BTCUSDT,2025-03-26,86909.17,18408.78485,1606406955.5864632,87392.88,88275.0,85860.0
ETHUSDT,2025-03-27,2003.66,360634.8383,726385594.534751,2009.52,2037.38,1987.06
BTCUSDT,2025-03-27,87232.01,17098.03897,1487968807.7079022,86909.17,87756.39,85800.0
BTCUSDT,2025-03-28,84424.38,27182.73169,2309946560.664114,87232.01,87515.67,83585.0
ETHUSDT,2025-03-28,1896.9,626167.5832,1197329354.058415,2003.67,2015.93,1860.0
BTCUSDT,2025-03-29,82648.54,11696.39864,970199917.9868716,84424.38,84624.73,81644.81
ETHUSDT,2025-03-29,1828.08,409769.7555,758545295.871779,1896.9,1913.6,1797.2
BTCUSDT,2025-03-30,82389.99,9864.49508,816584795.5288126,82648.53,83534.64,81565.0
ETHUSDT,2025-03-30,1807.74,327843.4476,595676639.883548,1828.09,1849.01,1767.69
ETHUSDT,2025-03-31,1822.43,497854.9052,904456573.010415,1807.74,1854.22,1776.75
BTCUSDT,2025-03-31,82550.01,20569.13885,1696009191.0809648,82390.0,83943.08,81278.52
BTCUSDT,2025-04-01,85158.34,20190.39697,1698895702.5754683,82550.0,85579.46,82432.74
ETHUSDT,2025-04-01,1904.98,452989.0974,851190042.273377,1822.43,1927.9,1817.88
BTCUSDT,2025-04-02,82516.29,39931.457,3417279759.830764,85158.35,88500.0,82320.0
ETHUSDT,2025-04-02,1795.22,750840.7823,1411539014.562126,1904.98,1957.0,1781.53
ETHUSDT,2025-04-03,1817.23,508075.018,912214691.840036,1795.21,1845.26,1750.0
BTCUSDT,2025-04-03,83213.09,27337.84135,2259299724.8643928,82516.28,83998.02,81211.24
BTCUSDT,2025-04-04,83889.87,32915.53976,2739842666.426737,83213.09,84720.0,81659.0
ETHUSDT,2025-04-04,1816.87,572734.4702,1030518559.141754,1817.23,1835.68,1758.72
BTCUSDT,2025-04-05,83537.99,9360.40468,779626577.9013436,83889.87,84266.0,82379.95
ETHUSDT,2025-04-05,1806.01,201716.2696,362822603.997079,1816.88,1827.29,1764.39
BTCUSDT,2025-04-06,78430.0,27942.71436,2239085051.1529646,83537.99,83817.63,77153.83
ETHUSDT,2025-04-06,1580.76,979847.0958,1621420911.803542,1806.02,1817.0,1537.5
BTCUSDT,2025-04-07,79163.24,78387.53089,6084614024.150647,78430.0,81243.58,74508.0
ETHUSDT,2025-04-07,1553.04,2168796.0067,3314200223.327178,1580.77,1639.0,1411.01
BTCUSDT,2025-04-08,76322.42,35317.32063,2775277777.102461,79163.24,80867.99,76239.9
ETHUSDT,2025-04-08,1473.41,891846.1327,1361139288.977932,1553.04,1618.67,1441.3
ETHUSDT,2025-04-09,1669.51,1968530.9138,2995077137.626647,1473.41,1689.0,1385.05
BTCUSDT,2025-04-09,82615.22,75488.28772,5980231256.222496,76322.42,83588.0,74620.0
BTCUSDT,2025-04-10,79607.3,33284.80718,2690294353.8478427,82615.22,82753.21,78464.36
ETHUSDT,2025-04-10,1522.25,911855.3934,1425649915.894919,1669.51,1669.85,1471.02
BTCUSDT,2025-04-11,83423.84,34435.43797,2830363945.1787524,79607.3,84300.0,78969.58
ETHUSDT,2025-04-11,1566.85,578484.3183,901210974.608363,1522.24,1591.47,1504.63
ETHUSDT,2025-04-12,1644.18,501867.9033,813176435.313973,1566.85,1669.59,1546.06
BTCUSDT,2025-04-12,85276.9,18470.74437,1557403252.9267516,83423.83,85905.0,82792.95
ETHUSDT,2025-04-13,1597.76,580136.6145,931598664.291855,1644.19,1649.75,1562.01
BTCUSDT,2025-04-13,83760.0,24680.04181,2086106375.4392555,85276.91,86100.0,83034.23
ETHUSDT,2025-04-14,1623.77,645930.1419,1062426756.849636,1597.76,1691.5,1595.56
BTCUSDT,2025-04-14,84591.58,28659.09348,2429132805.0815287,83760.0,85799.99,83678.0
ETHUSDT,2025-04-15,1588.78,476178.8915,774210116.710625,1623.78,1661.21,1583.12
BTCUSDT,2025-04-15,83643.99,20910.99528,1780972414.3956008,84591.58,86496.42,83600.0
ETHUSDT,2025-04-16,1577.14,611387.8686,965271509.893183,1588.77,1613.66,1538.07
BTCUSDT,2025-04-16,84030.38,20867.24519,1753910031.2009242,83643.99,85500.0,83111.64
ETHUSDT,2025-04-17,1583.62,449870.3628,716711483.143345,1577.15,1616.96,1563.2
BTCUSDT,2025-04-17,84947.91,13728.84772,1161659427.386263,84030.38,85470.01,83736.26
ETHUSDT,2025-04-18,1588.6,200409.0359,317931022.839473,1583.63,1600.64,1573.54
BTCUSDT,2025-04-18,84474.69,6529.96315,552648483.647487,84947.92,85132.08,84303.96
BTCUSDT,2025-04-19,85077.01,9666.58153,823222752.2842493,84474.7,85677.99,84364.45
ETHUSDT,2025-04-19,1613.27,223096.3899,358254845.712294,1588.6,1631.81,1585.01
ETHUSDT,2025-04-20,1587.36,276052.2306,438377495.975152,1613.26,1619.19,1565.59
BTCUSDT,2025-04-20,85179.24,8091.67725,685253644.8918362,85077.0,85320.76,83949.52
ETHUSDT,2025-04-21,1579.57,691486.6667,1117358203.868595,1587.36,1658.75,1564.07
BTCUSDT,2025-04-21,87516.23,31773.37262,2773299591.467066,85179.24,88465.99,85144.76
ETHUSDT,2025-04-22,1756.26,1103036.9586,1833852783.080129,1579.57,1778.0,1537.26
BTCUSDT,2025-04-22,93442.99,43872.74705,3967785064.12817,87516.22,93888.0,87076.03
ETHUSDT,2025-04-23,1795.07,887545.6316,1590311895.515477,1756.25,1834.86,1744.95
BTCUSDT,2025-04-23,93691.08,27404.16808,2560279933.947952,93442.99,94696.05,91935.41
ETHUSDT,2025-04-24,1769.65,483465.0385,851507192.04646,1795.08,1802.82,1722.9
BTCUSDT,2025-04-24,93980.47,19497.06071,1811120137.3146787,93691.07,94005.0,91660.01
ETHUSDT,2025-04-25,1784.6,595610.8894,1063192910.339053,1769.64,1827.32,1738.6
BTCUSDT,2025-04-25,94638.68,27500.66648,2596877713.640173,93980.47,95758.04,92855.96
ETHUSDT,2025-04-26,1820.88,355068.0442,640645562.865216,1784.6,1841.16,1778.94
BTCUSDT,2025-04-26,94628.0,9415.06875,889627361.8414447,94638.68,95199.0,93870.69
ETHUSDT,2025-04-27,1791.29,340332.6435,616122293.308254,1820.87,1857.47,1781.9
BTCUSDT,2025-04-27,93749.3,11162.841,1052334792.1866189,94628.0,95369.0,93602.58
ETHUSDT,2025-04-28,1799.88,587269.743,1049690759.152374,1791.29,1827.98,1744.71
BTCUSDT,2025-04-28,95011.18,22157.53351,2092532996.5551717,93749.29,95630.0,92800.01
BTCUSDT,2025-04-29,94256.82,16955.3402,1607154803.4675477,95011.18,95461.53,93742.54
ETHUSDT,2025-04-29,1797.81,480456.3884,871685371.749142,1799.88,1842.99,1780.47
BTCUSDT,2025-04-30,94172.0,17661.2751,1664825670.9831252,94256.82,95228.45,92910.0
ETHUSDT,2025-04-30,1793.61,473523.9877,843558998.326332,1797.81,1816.8,1731.7
BTCUSDT,2025-05-01,96489.91,21380.45343,2053857614.2732673,94172.0,97424.02,94130.43
ETHUSDT,2025-05-01,1838.11,537198.7291,988206595.824892,1793.62,1873.17,1792.52
BTCUSDT,2025-05-02,96887.14,14905.74811,1446387651.5840576,96489.9,97895.68,96350.0
ETHUSDT,2025-05-02,1842.2,410667.875,755324594.318921,1838.1,1871.0,1813.0
BTCUSDT,2025-05-03,95856.42,9723.34838,935906144.9651498,96887.13,96935.67,95753.01
ETHUSDT,2025-05-03,1833.52,213751.5979,391267436.332057,1842.2,1848.6,1810.0
ETHUSDT,2025-05-04,1808.86,238254.3564,435999576.565349,1833.52,1849.95,1803.0
BTCUSDT,2025-05-04,94277.62,11036.38342,1053542403.8531588,95856.42,96304.48,94151.38
ETHUSDT,2025-05-05,1820.19,342341.0078,619310042.705,1808.86,1833.55,1781.85
BTCUSDT,2025-05-05,94733.68,17251.18189,1626999380.1759968,94277.61,95199.0,93514.1
BTCUSDT,2025-05-06,96834.02,16122.64513,1526847764.5636683,94733.68,96920.65,93377.0
ETHUSDT,2025-05-06,1817.0,384584.2451,687049952.313885,1820.19,1820.9,1752.0
BTCUSDT,2025-05-07,97030.5,16644.83854,1611730124.5924542,96834.02,97732.0,95784.61
ETHUSDT,2025-05-07,1811.11,456170.0705,831394497.734043,1817.0,1850.0,1787.01
ETHUSDT,2025-05-08,2207.39,1473152.686,2976074419.323541,1811.11,2226.0,1808.71
BTCUSDT,2025-05-08,103261.6,34962.02847,3508645830.5650144,97030.5,104145.76,96876.29
ETHUSDT,2025-05-09,2345.04,1667041.0382,3881949928.351723,2207.39,2490.77,2184.33
BTCUSDT,2025-05-09,102971.99,27617.39907,2847518447.981513,103261.61,104361.3,102315.14
ETHUSDT,2025-05-10,2583.23,979350.1606,2393510879.665205,2345.04,2600.0,2317.0
BTCUSDT,2025-05-10,104809.53,15324.78611,1588386278.502415,102971.99,104984.57,102818.76
ETHUSDT,2025-05-11,2514.57,831584.3888,2087255708.689512,2583.22,2608.13,2435.51
BTCUSDT,2025-05-11,104118.0,17987.12197,1873381777.2124255,104809.53,104972.0,103345.06
ETHUSDT,2025-05-12,2495.47,1068680.9433,2694150708.642761,2514.58,2624.0,2406.63
BTCUSDT,2025-05-12,102791.32,31272.77792,3242348937.383069,104118.0,105819.45,100718.37
BTCUSDT,2025-05-13,104103.72,21253.42409,2197244118.152367,102791.32,104976.25,101429.7
ETHUSDT,2025-05-13,2679.71,1031355.6465,2653880363.305381,2495.48,2738.5,2415.3
BTCUSDT,2025-05-14,103507.82,16452.9081,1704708279.3884108,104103.72,104356.95,102602.05
ETHUSDT,2025-05-14,2609.74,830047.1122,2183890526.340228,2679.71,2725.99,2547.26
BTCUSDT,2025-05-15,103763.71,17998.98604,1850183474.5292037,103507.83,104192.7,101383.07
ETHUSDT,2025-05-15,2548.69,768954.0332,1963827790.236602,2609.75,2647.03,2476.03
BTCUSDT,2025-05-16,103463.9,15683.88024,1628832372.3241482,103763.71,104550.33,103100.49
ETHUSDT,2025-05-16,2537.12,605953.6919,1568128704.046345,2548.7,2649.31,2529.4
BTCUSDT,2025-05-17,103126.65,11250.89622,1160418362.950618,103463.9,103709.86,102612.5
ETHUSDT,2025-05-17,2475.08,494333.2782,1227578098.31878,2537.13,2538.16,2446.42
ETHUSDT,2025-05-18,2497.78,810103.1851,2001441345.434297,2475.09,2587.61,2323.21
