symbol,date,open,high,low,close,volume,quote_volume
ETHUSDT,2022-12-30,1200.3,1202.33,1181.34,1199.86,46600.52538,55642495.4936009
BTCUSDT,2022-12-30,16634.29,16670.0,16336.03,16606.25,4792.841204,79188667.1989447
ETHUSDT,2022-12-31,1199.86,1208.54,1191.58,1196.55,22638.59229,27146677.927076
BTCUSDT,2022-12-31,16606.25,16643.6,16471.44,16541.8,1859.060895,30801226.34050078
BTCUSDT,2023-01-01,16541.8,16626.55,16498.43,16616.03,1481.32342,24532785.65269576
ETHUSDT,2023-01-01,1196.55,1204.66,1190.96,1200.4,18332.48957,21954851.3270781
BTCUSDT,2023-01-02,16616.03,16795.0,16545.47,16675.59,3465.593566,57872161.33259387
ETHUSDT,2023-01-02,1200.4,1224.47,1193.11,1213.93,41572.62571,50412579.1150137
ETHUSDT,2023-01-03,1213.93,1220.22,1205.28,1214.54,27469.43172,33336683.7729569
BTCUSDT,2023-01-03,16675.59,16774.22,16605.73,16674.31,3557.621077,59366725.32780135
ETHUSDT,2023-01-04,1214.54,1272.56,1212.75,1256.79,48088.78197,60092627.4964693
BTCUSDT,2023-01-04,16674.31,16986.63,16654.86,16852.43,4274.157691,71980048.39218454
BTCUSDT,2023-01-05,16852.43,16876.37,16760.0,16830.32,2488.247085,41867557.72573804
ETHUSDT,2023-01-05,1256.79,1259.7,1243.0,1251.19,20825.2395,26045318.258245
ETHUSDT,2023-01-06,1251.19,1277.09,1236.0,1269.18,29164.96988,36619395.6146012
BTCUSDT,2023-01-06,16830.32,17033.14,16683.55,16949.37,3327.187042,55991969.88464607
ETHUSDT,2023-01-07,1269.18,1270.98,1260.98,1263.88,39348.61112,49734351.4397209
BTCUSDT,2023-01-07,16949.37,16976.92,16912.08,16942.93,929.97139,15750273.04437264
ETHUSDT,2023-01-08,1263.88,1295.55,1257.76,1289.98,16367.71252,20800239.6876856
BTCUSDT,2023-01-08,16942.93,17173.0,16914.31,17126.05,1968.039652,33409594.29145478
ETHUSDT,2023-01-09,1289.98,1344.61,1285.11,1320.18,52260.32458,68903130.3734613
BTCUSDT,2023-01-09,17126.05,17393.08,17105.3,17180.77,4866.737009,83916192.33069488
BTCUSDT,2023-01-10,17180.77,17490.92,17150.0,17441.13,3673.951425,63580636.33534877
ETHUSDT,2023-01-10,1320.18,1348.0,1316.85,1335.37,34540.54642,45979085.0838986
BTCUSDT,2023-01-11,17441.13,17988.62,17320.0,17936.61,4888.795582,85665985.91079858
ETHUSDT,2023-01-11,1335.37,1398.78,1321.29,1389.36,38678.84956,52065024.5647107
ETHUSDT,2023-01-12,1389.36,1437.92,1363.4,1415.56,76194.33237,106930990.4514322
BTCUSDT,2023-01-12,17936.61,19100.0,17903.89,18845.82,11200.271936,205951743.29951236
BTCUSDT,2023-01-13,18845.82,19999.0,18715.01,19927.28,8363.766683,160669834.03296033
ETHUSDT,2023-01-13,1415.56,1464.48,1400.81,1450.92,41483.24845,58968542.6180909
ETHUSDT,2023-01-14,1450.92,1600.0,1449.15,1549.51,90777.53447,139410437.2356945
BTCUSDT,2023-01-14,19927.28,21255.78,19890.99,20949.31,12131.395421,251995476.57049868
BTCUSDT,2023-01-15,20949.31,21050.0,20562.5,20873.6,5879.361496,122211878.13875046
ETHUSDT,2023-01-15,1549.51,1567.16,1515.86,1552.2,41115.20028,63242370.7374426
ETHUSDT,2023-01-16,1552.2,1604.05,1521.4,1576.85,53614.13022,83751038.6113283
BTCUSDT,2023-01-16,20873.6,21450.0,20626.21,21184.2,8677.962555,182626247.76255524
ETHUSDT,2023-01-17,1576.85,1608.79,1540.81,1565.03,47587.37951,74921159.1437786
BTCUSDT,2023-01-17,21184.2,21601.6,20860.0,21127.5,6546.836512,138842451.86028165
BTCUSDT,2023-01-18,21127.5,21643.82,20406.25,20674.41,9341.58071,196699546.45266154
ETHUSDT,2023-01-18,1565.03,1609.41,1501.8,1511.89,72317.50719,112551251.7946634
BTCUSDT,2023-01-19,20674.41,21182.15,20660.01,21074.05,4266.045182,88995657.56754383
ETHUSDT,2023-01-19,1511.89,1564.03,1509.64,1551.03,30058.55722,46091113.1558575
BTCUSDT,2023-01-20,21074.05,22744.0,20868.77,22667.13,7426.610371,160483207.52562246
ETHUSDT,2023-01-20,1551.03,1670.47,1541.94,1658.68,52067.90237,83226037.1187179
BTCUSDT,2023-01-21,22667.13,23350.0,22426.09,22773.93,9038.153344,207127581.7980319
ETHUSDT,2023-01-21,1658.68,1680.47,1616.73,1626.71,53887.24157,88983008.4330704
BTCUSDT,2023-01-22,22773.93,23083.95,22301.76,22706.88,6607.703483,150537945.6802807
ETHUSDT,2023-01-22,1626.71,1663.92,1604.15,1627.23,37376.39282,60956503.7945441
BTCUSDT,2023-01-23,22706.88,23179.0,22354.67,22914.38,6295.663836,143882329.58840418
ETHUSDT,2023-01-23,1627.23,1648.65,1585.0,1626.31,38209.16473,62108654.7863913
ETHUSDT,2023-01-24,1626.31,1641.0,1533.11,1556.38,42532.82723,68279795.3590658
BTCUSDT,2023-01-24,22914.38,23166.88,22464.39,22629.99,5957.426384,136556050.6916572
BTCUSDT,2023-01-25,22629.99,23799.84,22331.01,23050.0,6896.379635,157551114.00952983
ETHUSDT,2023-01-25,1556.38,1640.33,1515.78,1611.39,65549.74964,102726531.6210536
BTCUSDT,2023-01-26,23050.0,23278.79,22856.62,23004.5,4922.427157,113499529.71691744
ETHUSDT,2023-01-26,1611.39,1632.84,1577.4,1601.25,40322.93686,64788281.011511
BTCUSDT,2023-01-27,23004.5,23499.65,22534.53,23070.7,5212.601539,119942646.15470845
ETHUSDT,2023-01-27,1601.25,1622.0,1552.19,1597.73,44644.77892,70714933.9001491
ETHUSDT,2023-01-28,1597.73,1606.46,1556.12,1572.27,21195.43587,33519579.5020957
BTCUSDT,2023-01-28,23070.7,23185.1,22874.11,23023.66,2672.041517,61459914.63289803
BTCUSDT,2023-01-29,23023.66,23957.85,22970.05,23746.27,5180.495966,121669107.13986261
ETHUSDT,2023-01-29,1572.27,1661.18,1566.66,1644.41,42756.56572,69145927.6417135
BTCUSDT,2023-01-30,23746.27,23795.54,22500.0,22825.57,6152.387285,142440927.90069926
ETHUSDT,2023-01-30,1644.41,1647.28,1536.77,1566.16,47918.23017,76009761.8807969
ETHUSDT,2023-01-31,1566.16,1605.0,1561.7,1585.59,29460.01032,46535245.2322072
BTCUSDT,2023-01-31,22825.57,23320.0,22718.52,23127.02,4291.96611,98637268.01068082
ETHUSDT,2023-02-01,1585.59,1648.02,1555.02,1641.57,49550.93224,79070822.7899128
BTCUSDT,2023-02-01,23127.02,23800.0,22765.88,23730.52,5584.611397,129735423.07586545
BTCUSDT,2023-02-02,23730.52,24250.36,23371.96,23491.44,7024.089901,167411080.93671173
ETHUSDT,2023-02-02,1641.57,1715.0,1627.0,1643.59,65739.17775,110025655.4120981
BTCUSDT,2023-02-03,23491.44,23711.0,23213.0,23436.46,4919.044055,115452948.56541167
ETHUSDT,2023-02-03,1643.59,1676.0,1625.19,1663.69,38004.56938,62723048.8131896
BTCUSDT,2023-02-04,23436.46,23582.53,23257.25,23325.07,2082.076923,48710312.55915812
ETHUSDT,2023-02-04,1663.69,1694.73,1645.5,1666.6,24554.59849,41050639.4236243
BTCUSDT,2023-02-05,23325.07,23426.32,22757.44,22932.42,3278.734785,75708967.40687612
ETHUSDT,2023-02-05,1666.6,1673.24,1609.19,1629.59,35292.86916,57987890.7073596
BTCUSDT,2023-02-06,22932.42,23160.2,22630.58,22761.7,3838.491101,87888995.5133163
ETHUSDT,2023-02-06,1629.59,1658.0,1605.1,1614.5,32417.30475,52948704.0488009
ETHUSDT,2023-02-07,1614.5,1677.62,1613.53,1671.16,37795.85668,62254922.6546675
BTCUSDT,2023-02-07,22761.7,23348.22,22750.45,23243.02,4375.896777,100754695.02295952
BTCUSDT,2023-02-08,23243.02,23448.0,22680.11,22958.41,3919.233981,90323845.25266345
ETHUSDT,2023-02-08,1671.16,1698.0,1631.04,1650.41,33077.2469,55009435.3103995
ETHUSDT,2023-02-09,1650.41,1655.79,1524.01,1545.65,61764.77206,98584058.4134118
BTCUSDT,2023-02-09,22958.41,23005.09,21700.0,21796.73,7373.291964,165004977.60055783
BTCUSDT,2023-02-10,21796.73,21934.41,21480.0,21631.49,4124.474714,89752355.49032155
ETHUSDT,2023-02-10,1545.65,1554.6,1491.18,1513.3,46077.94247,70608510.4097417
ETHUSDT,2023-02-11,1513.3,1543.15,1506.0,1538.78,16314.7119,24809247.0703053
BTCUSDT,2023-02-11,21631.49,21899.6,21607.94,21863.97,1343.038651,29151736.92647548
ETHUSDT,2023-02-12,1538.78,1547.91,1493.56,1515.42,21038.98102,32063991.9790983
BTCUSDT,2023-02-12,21863.97,22084.19,21637.6,21780.45,1985.985647,43429406.01587741
ETHUSDT,2023-02-13,1515.42,1526.06,1462.0,1505.59,55583.12617,82887807.1802238
BTCUSDT,2023-02-13,21780.45,21888.6,21360.0,21774.06,3767.184413,81550914.79884537
BTCUSDT,2023-02-14,21774.06,22311.67,21533.86,22199.85,4427.940576,97089210.69566996
ETHUSDT,2023-02-14,1505.59,1568.65,1483.64,1555.73,48032.6185,73344713.9712294
ETHUSDT,2023-02-15,1555.73,1681.89,1542.65,1674.76,74687.0465,120439286.5198889
BTCUSDT,2023-02-15,22199.85,24373.65,22051.01,24325.3,8840.632638,205418555.70764145
ETHUSDT,2023-02-16,1674.76,1742.78,1633.99,1638.19,86896.76514,146925380.3490517
BTCUSDT,2023-02-16,24325.3,25251.19,23509.09,23511.17,10206.221583,250914442.96881267
BTCUSDT,2023-02-17,23511.17,25022.54,23349.3,24573.61,8469.7561,204335781.48122627
ETHUSDT,2023-02-17,1638.19,1721.78,1630.82,1693.87,50739.71837,84948111.3490653
ETHUSDT,2023-02-18,1693.87,1713.27,1679.45,1691.63,15846.35467,26849764.742692
BTCUSDT,2023-02-18,24573.61,24868.26,24438.03,24633.23,2440.862726,60095330.55624556
BTCUSDT,2023-02-19,24633.23,25183.29,24200.0,24272.0,4032.604591,99539522.30973244
ETHUSDT,2023-02-19,1691.63,1726.7,1666.4,1679.93,29331.62242,49735897.5447564
ETHUSDT,2023-02-20,1679.93,1719.87,1650.74,1703.36,29763.70726,50488394.5009173
BTCUSDT,2023-02-20,24272.0,25116.51,23839.62,24841.01,4776.406495,117857712.13699204
ETHUSDT,2023-02-21,1703.36,1716.25,1635.8,1659.59,43707.3423,73311231.9307127
BTCUSDT,2023-02-21,24841.01,25285.6,24153.84,24448.43,4835.522539,119409236.2557986
ETHUSDT,2023-02-22,1659.59,1666.67,1595.06,1643.48,45746.14513,74549352.8174807
BTCUSDT,2023-02-22,24448.43,24470.29,23579.98,24184.01,4944.258348,118541947.23892799
BTCUSDT,2023-02-23,24184.01,24593.16,23610.0,23936.0,4259.021337,102508758.35819426
ETHUSDT,2023-02-23,1643.48,1678.65,1629.11,1650.37,38909.41391,64372082.8182182
ETHUSDT,2023-02-24,1650.37,1664.49,1573.37,1607.76,47840.21123,77177749.8693629
BTCUSDT,2023-02-24,23936.0,24125.49,22842.11,23188.41,4529.800321,106236730.76055452
ETHUSDT,2023-02-25,1607.76,1608.95,1557.3,1594.77,17639.8504,28047231.8260815
BTCUSDT,2023-02-25,23188.41,23216.27,22750.0,23160.28,1860.562919,42813603.1630666
ETHUSDT,2023-02-26,1594.77,1650.3,1588.03,1641.18,16797.76941,27209461.9411191
BTCUSDT,2023-02-26,23160.28,23685.38,23066.0,23556.01,2455.628786,57229817.80988305
ETHUSDT,2023-02-27,1641.18,1664.68,1608.08,1633.04,38370.93509,62876932.6076747
BTCUSDT,2023-02-27,23556.01,23888.0,23114.95,23489.79,4125.419734,96761896.47697534
BTCUSDT,2023-02-28,23489.79,23593.63,23028.7,23139.62,2638.878832,61619347.1514453
ETHUSDT,2023-02-28,1633.04,1647.54,1596.8,1604.97,29493.03347,47955358.9517598
ETHUSDT,2023-03-01,1604.97,1669.29,1595.19,1665.03,30107.24285,49564744.2172912
BTCUSDT,2023-03-01,23139.62,24000.0,23025.61,23640.0,3782.424477,89351037.4708446
BTCUSDT,2023-03-02,23640.0,23792.38,23200.49,23463.99,2078.435297,48655710.15840086
ETHUSDT,2023-03-02,1665.03,1677.63,1619.32,1647.8,23283.87278,38249065.6494658
ETHUSDT,2023-03-03,1647.8,1648.99,1533.11,1569.6,48595.57858,76337822.702456
BTCUSDT,2023-03-03,23463.99,23471.83,21971.09,22352.0,6067.476034,135929694.02178538
ETHUSDT,2023-03-04,1569.6,1577.48,1549.08,1566.94,16466.6933,25767983.8120702
BTCUSDT,2023-03-04,22352.0,22404.71,22164.0,22347.46,1330.933178,29710099.29206042
BTCUSDT,2023-03-05,22347.46,22652.14,22198.06,22425.8,1523.83034,34184764.49117028
ETHUSDT,2023-03-05,1566.94,1589.02,1552.84,1564.77,22981.09199,36078118.3863209
BTCUSDT,2023-03-06,22425.8,22596.96,22266.86,22410.95,2122.949922,47603415.80066771
ETHUSDT,2023-03-06,1564.77,1583.15,1554.85,1566.01,23979.34303,37551141.532659
ETHUSDT,2023-03-07,1566.01,1583.92,1536.27,1561.86,36794.25154,57342307.3831986
BTCUSDT,2023-03-07,22410.95,22552.81,21935.3,22199.99,3734.621784,83174822.80744629
ETHUSDT,2023-03-08,1561.86,1570.73,1524.0,1532.44,46107.68466,71563056.8040726
BTCUSDT,2023-03-08,22199.99,22281.52,21580.01,21706.57,3945.598885,86780908.97248562
ETHUSDT,2023-03-09,1532.44,1546.23,1407.7,1437.4,57394.51901,85300237.8470968
BTCUSDT,2023-03-09,21706.57,21834.0,20049.05,20365.8,7793.09165,164218612.00308278
ETHUSDT,2023-03-10,1437.4,1438.4,1369.37,1426.6,142760.47454,201061513.0389526
BTCUSDT,2023-03-10,20365.8,20365.81,19555.0,20150.39,11758.18701,234709746.4067538
BTCUSDT,2023-03-11,20150.39,20679.56,19771.66,20457.85,9611.016884,194355241.6437579
ETHUSDT,2023-03-11,1426.6,1477.95,1407.83,1471.91,113114.69283,163629747.468008
BTCUSDT,2023-03-12,20457.85,22109.37,20273.23,21994.24,7621.007453,159660117.93840596
ETHUSDT,2023-03-12,1471.91,1594.0,1449.21,1579.71,97640.83293,148320880.4608759
BTCUSDT,2023-03-13,21994.24,24482.93,21815.25,24104.02,14317.305025,332915357.0643235
ETHUSDT,2023-03-13,1579.71,1695.0,1565.0,1673.41,133665.20831,217207980.6259342
ETHUSDT,2023-03-14,1673.41,1777.51,1655.52,1699.17,114085.42807,194910660.361099
BTCUSDT,2023-03-14,24104.02,26393.33,23982.43,24674.98,17653.497335,441258920.31789297
BTCUSDT,2023-03-15,24674.98,25177.13,23890.95,24276.58,14952.24118,366861013.1030308
ETHUSDT,2023-03-15,1699.17,1716.4,1610.86,1649.82,150645.57197,250697362.1829874
ETHUSDT,2023-03-16,1649.82,1692.55,1632.44,1673.26,73332.02072,121433943.807822
BTCUSDT,2023-03-16,24276.58,25167.46,24123.19,24997.48,10427.313945,257547784.07725793
BTCUSDT,2023-03-17,24997.48,27755.5,24893.14,27387.69,16172.018179,427627551.56535786
ETHUSDT,2023-03-17,1673.26,1800.0,1662.59,1789.36,89642.69056,155109508.7275666
BTCUSDT,2023-03-18,27387.69,27720.95,26559.81,26902.45,9358.067824,255401665.044086
ETHUSDT,2023-03-18,1789.36,1841.75,1747.23,1758.91,84093.27342,151315191.1625543
BTCUSDT,2023-03-19,26902.45,28385.81,26826.9,27964.68,10115.582332,279700204.80580723
ETHUSDT,2023-03-19,1758.91,1841.0,1758.05,1780.56,68624.63884,123349275.0322078
BTCUSDT,2023-03-20,27964.68,28467.0,27135.83,27720.49,11856.865778,330371835.79373693
ETHUSDT,2023-03-20,1780.56,1803.44,1723.53,1732.74,74932.15302,132121751.800547
BTCUSDT,2023-03-21,27720.49,28435.18,27308.76,28104.57,7782.731577,217583022.18877456
ETHUSDT,2023-03-21,1732.74,1835.0,1717.82,1801.26,85816.09281,153017927.219014
ETHUSDT,2023-03-22,1801.26,1819.43,1709.99,1734.34,125549.17575,222859188.2960386
BTCUSDT,2023-03-22,28104.57,28868.0,26602.9,27247.89,16540.362092,462758670.16934514
BTCUSDT,2023-03-23,27247.89,28755.8,27115.91,28293.9,11911.119418,332892108.16271853
ETHUSDT,2023-03-23,1734.34,1856.0,1729.31,1813.89,105357.70242,188752969.9137093
ETHUSDT,2023-03-24,1813.89,1818.52,1726.31,1749.51,123257.70324,217749171.4551252
BTCUSDT,2023-03-24,28293.9,28368.08,27000.0,27453.55,9993.017946,278381808.4609258
ETHUSDT,2023-03-25,1749.51,1763.6,1713.0,1741.92,46821.30766,81611231.2838194
BTCUSDT,2023-03-25,27453.55,27787.18,27158.45,27459.9,3316.390471,91153510.41700916
ETHUSDT,2023-03-26,1741.92,1800.11,1739.35,1774.09,56332.27808,99643626.9764944
BTCUSDT,2023-03-26,27459.9,28200.75,27417.73,27970.73,3628.632175,100852769.16123535
ETHUSDT,2023-03-27,1774.09,1780.41,1686.87,1715.37,83958.24309,145229234.3010165
BTCUSDT,2023-03-27,27970.73,28022.49,26505.0,27123.67,7298.921914,199238442.31697714
ETHUSDT,2023-03-28,1715.37,1795.13,1701.53,1772.92,79319.90738,138344544.5499836
BTCUSDT,2023-03-28,27123.67,27510.99,26632.75,27262.0,6727.398097,181866569.87879163
BTCUSDT,2023-03-29,27262.0,28641.86,27242.79,28349.07,9773.376897,275200633.7415063
ETHUSDT,2023-03-29,1772.92,1827.78,1772.48,1793.13,81958.72164,147616093.9509231
BTCUSDT,2023-03-30,28349.07,29180.0,27685.04,28028.47,10551.501819,299412329.04509914
ETHUSDT,2023-03-30,1793.13,1829.62,1762.92,1793.54,94537.64348,169406171.2250661
BTCUSDT,2023-03-31,28028.47,28652.11,27509.29,28466.64,7412.270937,209045266.42737088
ETHUSDT,2023-03-31,1793.54,1846.83,1780.0,1821.92,66696.98924,121021636.3976816
ETHUSDT,2023-04-01,1821.92,1842.84,1808.31,1820.81,24881.66205,45370486.8676519
BTCUSDT,2023-04-01,28466.64,28820.0,28230.0,28455.06,2370.593503,67500111.11870965
BTCUSDT,2023-04-02,28455.06,28525.57,27855.8,28170.11,3105.016214,87489249.2703735
ETHUSDT,2023-04-02,1820.81,1824.64,1772.21,1794.4,31317.21558,56366035.8664316
BTCUSDT,2023-04-03,28170.11,28520.0,27217.0,27805.45,8365.915454,234387966.34367904
ETHUSDT,2023-04-03,1794.4,1839.93,1763.0,1810.6,75281.7982,135528728.995036
BTCUSDT,2023-04-04,27805.45,28446.03,27666.74,28165.08,5750.781633,161600070.1866119
ETHUSDT,2023-04-04,1810.6,1891.59,1802.25,1870.41,74270.45904,137658557.7384498
BTCUSDT,2023-04-05,28165.08,28779.7,27809.96,28171.82,6012.467133,170403348.88086453
ETHUSDT,2023-04-05,1870.41,1942.95,1864.78,1908.76,88478.76167,168700676.8047504
ETHUSDT,2023-04-06,1908.76,1909.66,1853.83,1872.36,66773.24598,125219947.8334368
BTCUSDT,2023-04-06,28171.82,28182.16,27700.0,28035.31,3351.897281,93771500.94132572
BTCUSDT,2023-04-07,28035.31,28103.69,27770.46,27903.08,1748.63307,48815389.49228523
ETHUSDT,2023-04-07,1872.36,1882.36,1841.13,1863.76,36083.46836,67077155.7360741
ETHUSDT,2023-04-08,1863.76,1879.32,1847.26,1848.96,21668.47444,40390284.270263
BTCUSDT,2023-04-08,27903.08,28152.05,27862.78,27943.39,1052.201573,29468761.72301289
ETHUSDT,2023-04-09,1848.96,1873.29,1823.87,1858.74,41986.62306,77490642.4080427
BTCUSDT,2023-04-09,27943.39,28526.16,27800.52,28320.0,2004.141351,56321981.39878352
ETHUSDT,2023-04-10,1858.74,1918.71,1846.89,1910.19,51601.51764,96960059.5794061
BTCUSDT,2023-04-10,28320.0,29783.39,28163.59,29639.2,6280.126642,181738038.43879429
ETHUSDT,2023-04-11,1910.19,1937.21,1881.84,1889.98,46689.82127,89234177.7648326
BTCUSDT,2023-04-11,29639.2,30558.0,29594.01,30201.23,6080.401,183014828.81350324
ETHUSDT,2023-04-12,1889.98,1932.59,1853.55,1917.38,77849.77289,147715100.0132851
BTCUSDT,2023-04-12,30201.23,30483.05,29650.0,29883.65,4722.994727,141924286.68750384
BTCUSDT,2023-04-13,29883.65,30580.56,29854.58,30374.7,3436.316231,104008848.03563058
ETHUSDT,2023-04-13,1917.38,2022.24,1899.51,2011.79,87347.96698,172610785.313793
BTCUSDT,2023-04-14,30374.7,31019.6,29979.39,30459.0,5784.024824,176772391.46748278
ETHUSDT,2023-04-14,2011.79,2128.59,2009.3,2099.6,136333.45066,285233998.5996396
ETHUSDT,2023-04-15,2099.6,2110.72,2071.49,2090.79,43662.93204,91467256.0506236
BTCUSDT,2023-04-15,30459.0,30600.0,30207.0,30293.71,1426.512507,43313883.80681746
BTCUSDT,2023-04-16,30293.71,30549.04,30122.74,30309.89,1923.533,58327345.96402101
ETHUSDT,2023-04-16,2090.79,2142.71,2072.87,2118.8,51492.26858,108472561.4368411
ETHUSDT,2023-04-17,2118.8,2120.07,2056.78,2074.48,56593.68349,117879568.0972284
BTCUSDT,2023-04-17,30309.89,30315.82,29238.51,29430.0,4120.957998,122221837.35332537
BTCUSDT,2023-04-18,29430.0,30480.0,29101.0,30380.3,5081.880679,152659505.17141142
ETHUSDT,2023-04-18,2074.48,2125.2,2051.0,2103.6,52397.2424,109651142.5261028
ETHUSDT,2023-04-19,2103.6,2104.22,1922.11,1934.2,87830.35336,175351365.7191796
BTCUSDT,2023-04-19,30380.3,30411.85,28575.0,28800.0,7726.23048,226406805.41595662
ETHUSDT,2023-04-20,1934.2,1983.0,1913.4,1942.81,67474.48305,131347919.3182097
BTCUSDT,2023-04-20,28800.0,29084.69,28004.85,28240.0,6669.074372,190716322.9431655
BTCUSDT,2023-04-21,28240.0,28367.55,27132.84,27260.0,7324.643024,204078116.47286487
ETHUSDT,2023-04-21,1942.81,1956.74,1824.74,1848.75,81273.70346,153744371.3893157
BTCUSDT,2023-04-22,27260.0,27876.71,27142.23,27814.31,4382.630394,120508947.20326018
ETHUSDT,2023-04-22,1848.75,1886.89,1842.79,1873.89,33158.42455,61799393.385987
BTCUSDT,2023-04-23,27814.31,27815.45,27325.72,27589.68,3136.779501,86422078.75807321
ETHUSDT,2023-04-23,1873.89,1882.0,1837.1,1862.02,28948.16004,53856176.8927856
ETHUSDT,2023-04-24,1862.02,1889.91,1805.7,1841.95,46531.19091,85859284.4965613
BTCUSDT,2023-04-24,27589.68,27993.93,26963.11,27510.0,5306.634471,145624123.4141002
BTCUSDT,2023-04-25,27510.0,28386.91,27195.0,28296.63,6344.582444,175228025.6404814
ETHUSDT,2023-04-25,1841.95,1877.6,1802.08,1865.95,58613.1578,107417684.8205078
BTCUSDT,2023-04-26,28296.63,30030.0,27218.41,28417.26,15804.986006,455257101.45353484
ETHUSDT,2023-04-26,1865.95,1964.43,1784.16,1866.01,112842.66487,212858417.7494
ETHUSDT,2023-04-27,1866.01,1939.03,1861.21,1908.61,98311.31844,186984598.9750504
BTCUSDT,2023-04-27,28417.26,29893.44,28385.39,29475.17,9991.089901,291709112.9819438
BTCUSDT,2023-04-28,29475.17,29593.74,28891.27,29313.53,6725.764806,197041028.64552408
ETHUSDT,2023-04-28,1908.61,1923.54,1875.0,1891.01,49257.32547,93590603.3170398
ETHUSDT,2023-04-29,1891.01,1917.8,1883.68,1907.86,27463.80165,52211127.6404042
BTCUSDT,2023-04-29,29313.53,29437.51,29025.92,29227.24,2650.509175,77627715.41221216
BTCUSDT,2023-04-30,29227.24,29968.49,29095.46,29233.2,4428.168909,130510301.7047577
ETHUSDT,2023-04-30,1907.86,1939.39,1866.15,1870.22,45783.0692,87274937.2844516
BTCUSDT,2023-05-01,29233.2,29331.49,27663.93,28071.98,7958.1908,225707793.8039529
ETHUSDT,2023-05-01,1870.22,1886.15,1806.59,1831.0,72063.15765,132422752.4927441
BTCUSDT,2023-05-02,28071.98,28886.28,27876.74,28664.0,5722.630429,162282812.2148152
ETHUSDT,2023-05-02,1831.0,1881.8,1822.87,1869.97,58241.80056,107761012.0524201
BTCUSDT,2023-05-03,28664.0,29261.48,28111.93,29026.18,8008.970002,228825931.70600674
ETHUSDT,2023-05-03,1869.97,1916.29,1843.01,1905.05,88063.67641,165052183.0423552
BTCUSDT,2023-05-04,29026.18,29379.11,28666.65,28831.85,5570.07762,161343905.12091357
ETHUSDT,2023-05-04,1905.05,1918.5,1866.94,1876.95,60056.90772,113575180.1433422
BTCUSDT,2023-05-05,28831.85,29679.09,28795.41,29506.94,6847.421142,200555232.8355332
ETHUSDT,2023-05-05,1876.95,2000.0,1875.85,1993.4,85612.56604,166087751.073965
BTCUSDT,2023-05-06,29506.94,29827.37,28356.0,28846.07,6017.979226,174767901.66642132
ETHUSDT,2023-05-06,1993.4,2018.0,1860.0,1896.57,87013.1046,167596872.1967444
ETHUSDT,2023-05-07,1896.57,1933.39,1867.27,1870.63,64537.81863,123026107.472856
BTCUSDT,2023-05-07,28846.07,29138.0,28390.77,28434.04,4414.93089,127374268.89326793
BTCUSDT,2023-05-08,28434.04,28695.28,27269.53,27668.48,9280.253573,258700983.38203317
ETHUSDT,2023-05-08,1870.63,1883.99,1810.44,1847.43,109109.52896,202101535.3359066
ETHUSDT,2023-05-09,1847.43,1861.8,1830.8,1846.6,61482.32007,113404212.5070507
BTCUSDT,2023-05-09,27668.48,27815.89,27351.49,27631.21,4995.956625,137863525.28586373
ETHUSDT,2023-05-10,1846.6,1887.25,1788.0,1841.06,83019.68026,153373483.990687
BTCUSDT,2023-05-10,27631.21,28319.18,26765.0,27594.7,9882.756023,273801717.74498427
ETHUSDT,2023-05-11,1841.06,1841.99,1771.8,1794.46,83079.83937,150194054.7199452
BTCUSDT,2023-05-11,27594.7,27626.29,26700.0,26971.09,7450.505823,202537736.3893047
