date,symbol,avg_funding_rate,sum_open_interest,long_short_ratio,volatility_24h,target_volatility_24h
2025-01-19,BTCUSDT,0.0001,84146.129,0.0,0.0676132521974307,0.0
2025-01-20,ETHUSDT,0.0001,1557099.419,0.0,0.0957937378167642,0.0
2025-01-20,BTCUSDT,0.0001,84057.982,0.0,0.10268211674406048,0.0
2025-01-21,BTCUSDT,0.0001,86596.492,0.0,0.0673272738409926,0.0
2025-01-21,ETHUSDT,0.0001,1556495.192,0.0,0.04943307522123889,0.0
2025-01-22,ETHUSDT,0.0001,1577336.393,0.0,0.044771745835903654,0.0
2025-01-22,BTCUSDT,0.0001,83833.594,0.0,0.030660329581179303,0.0
2025-01-23,BTCUSDT,9.09e-05,80453.974,0.0,0.054197744937856264,0.0
2025-01-23,ETHUSDT,0.0001,1627152.99,0.0,0.05114024470622066,0.0
2025-01-24,BTCUSDT,5.8036666666666666e-05,82342.855,0.0,0.04194809370649787,0.0
2025-01-24,ETHUSDT,0.0001,1588399.67,0.0,0.047164678929583856,0.0
2025-01-25,ETHUSDT,7.459666666666666e-05,1573467.2,0.0,0.025097124394573688,0.0
2025-01-25,BTCUSDT,7.326333333333333e-05,81553.981,0.0,0.011786785352715242,0.0
2025-01-26,ETHUSDT,7.745666666666667e-05,1530638.231,0.0,0.042231852654387815,0.0
2025-01-26,BTCUSDT,8.935333333333333e-05,81648.075,0.0,0.029705509257498687,0.0
2025-01-27,BTCUSDT,4.298e-05,84007.853,0.0,0.054268079312849375,0.0
2025-01-27,ETHUSDT,2.2383333333333336e-05,1534116.629,0.0,0.07325392409281387,0.0
2025-01-28,BTCUSDT,7.854e-05,80332.024,0.0,0.035169965126244575,0.0
2025-01-28,ETHUSDT,6.65e-05,1565699.986,0.0,0.0598122212252435,0.0
2025-01-29,BTCUSDT,9.983000000000001e-05,81401.934,0.0,0.03361003373250455,0.0
2025-01-29,ETHUSDT,8.417666666666667e-05,1532046.166,0.0,0.04113990136704622,0.0
2025-01-30,ETHUSDT,6.447333333333332e-05,1519186.68,0.0,0.059645209590062385,0.0
2025-01-30,BTCUSDT,9.029666666666666e-05,82971.871,0.0,0.03081386628759545,0.0
2025-01-31,ETHUSDT,9.128000000000001e-05,1556903.226,0.0,0.06791332020003028,0.0
2025-01-31,BTCUSDT,7.075e-05,83384.842,0.0,0.04386611799018751,0.0
2025-02-01,BTCUSDT,6.478333333333334e-05,84243.118,0.0,0.025047811410327206,0.0
2025-02-01,ETHUSDT,7.248999999999999e-05,1560269.639,0.0,0.07385550442523317,0.0
2025-02-02,ETHUSDT,6.736333333333333e-05,1585139.514,0.0,0.14848067502309928,0.0
2025-02-02,BTCUSDT,2.7809999999999996e-05,83568.38,0.0,0.05525446810253464,0.0
2025-02-03,BTCUSDT,8.281666666666667e-05,78322.06,0.0,0.11181050746492623,0.0
2025-02-03,ETHUSDT,-0.00012847,1402428.636,0.0,0.29150412166645245,0.0
2025-02-04,ETHUSDT,-5.9199999999999996e-05,1371412.037,0.0,0.09461434489730888,0.0
2025-02-04,BTCUSDT,4.516666666666666e-05,74870.066,0.0,0.05761238114049859,0.0
2025-02-05,ETHUSDT,-1.6596666666666666e-05,1322002.871,0.0,0.04665590240401873,0.0
2025-02-05,BTCUSDT,1.9743333333333335e-05,76450.473,0.0,0.03125841504994129,0.0
2025-02-06,ETHUSDT,-1.1143333333333334e-05,1297399.004,0.0,0.07724792849827757,0.0
2025-02-06,BTCUSDT,2.6170000000000002e-05,75204.701,0.0,0.036051353622386546,0.0
2025-02-07,ETHUSDT,1.3823333333333334e-05,1281073.33,0.0,0.08983996397853979,0.0
2025-02-07,BTCUSDT,6.713e-05,75993.54,0.0,0.04724922113535392,0.0
2025-02-08,BTCUSDT,-8.796666666666667e-06,76262.283,0.0,0.012965204502763663,0.0
2025-02-08,ETHUSDT,4.856e-05,1256859.783,0.0,0.030444813549272295,0.0
2025-02-09,ETHUSDT,3.378333333333333e-05,1257978.157,0.0,0.06849779328045334,0.0
2025-02-09,BTCUSDT,5.437333333333333e-05,74484.248,0.0,0.027499491825652547,0.0
2025-02-10,BTCUSDT,6.145e-05,75990.854,0.0,0.03212082251651271,0.0
2025-02-10,ETHUSDT,4.4603333333333334e-05,1280075.125,0.0,0.05115808706047765,0.0
2025-02-11,BTCUSDT,2.9540000000000002e-05,79155.804,0.0,0.03831449242359346,0.0
2025-02-11,ETHUSDT,8.173333333333334e-06,1273253.516,0.0,0.06597770883073231,0.0
2025-02-12,BTCUSDT,3.7189999999999995e-05,78374.697,0.0,0.041782402319449824,0.0
2025-02-12,ETHUSDT,5.969333333333333e-05,1262330.162,0.0,0.09235187093097165,0.0
2025-02-13,ETHUSDT,6.855666666666667e-05,1251982.718,0.0,0.05451071594155229,0.0
2025-02-13,BTCUSDT,4.974e-05,78469.961,0.0,0.0299677093970004,0.0
2025-02-14,ETHUSDT,5.4383333333333325e-05,1258569.307,0.0,0.04698796949433715,0.0
2025-02-14,BTCUSDT,5.567666666666667e-05,76975.29,0.0,0.02634406450401309,0.0
2025-02-15,ETHUSDT,3.017e-05,1251766.939,0.0,0.030720020210050804,0.0
2025-02-15,BTCUSDT,2.3623333333333335e-05,76875.538,0.0,0.007906662018905422,0.0
2025-02-16,BTCUSDT,2.457e-05,76101.566,0.0,0.017319162667721516,0.0
2025-02-16,ETHUSDT,4.526333333333333e-05,1257259.488,0.0,0.031022556390977438,0.0
2025-02-17,ETHUSDT,6.419666666666667e-05,1300198.41,0.0,0.07872767043383166,0.0
2025-02-17,BTCUSDT,4.881666666666667e-05,76980.361,0.0,0.019316254313622213,0.0
2025-02-18,ETHUSDT,2.862666666666667e-05,1323561.31,0.0,0.05679311907195844,0.0
2025-02-18,BTCUSDT,9.829333333333334e-05,81978.877,0.0,0.035720859216498264,0.0
2025-02-19,ETHUSDT,5.1406666666666664e-05,1300049.702,0.0,0.02995512258387793,0.0
2025-02-19,BTCUSDT,7.915333333333333e-05,77709.802,0.0,0.019319240563986803,0.0
2025-02-20,ETHUSDT,3.942333333333333e-05,1318445.447,0.0,0.023698604610376133,0.0
2025-02-20,BTCUSDT,4.345e-05,82419.61,0.0,0.02336928477429171,0.0
2025-02-21,BTCUSDT,7.706666666666667e-06,81285.283,0.0,0.04786435571774694,0.0
2025-02-21,ETHUSDT,4.808666666666667e-05,1378586.275,0.0,0.08652874081590461,0.0
2025-02-22,BTCUSDT,6.261333333333334e-05,79662.012,0.0,0.013327005397742935,0.0
2025-02-22,ETHUSDT,1.745666666666667e-05,1407466.625,0.0,0.05284919316005382,0.0
2025-02-23,BTCUSDT,2.91e-05,80419.492,0.0,0.014786153168208962,0.0
2025-02-23,ETHUSDT,4.578333333333333e-05,1483171.819,0.0,0.041610195349365345,0.0
2025-02-24,BTCUSDT,1.9869999999999998e-05,90351.827,0.0,0.05649377967425927,0.0
2025-02-24,ETHUSDT,3.711e-05,1418834.602,0.0,0.1483359670736027,0.0
2025-02-25,ETHUSDT,-6.833333333333319e-07,1380996.455,0.0,0.09852272043937532,0.0
2025-02-25,BTCUSDT,5.543333333333334e-05,85153.312,0.0,0.07310092273048807,0.0
2025-02-26,ETHUSDT,3.798666666666667e-05,1387321.507,0.0,0.1086227642346048,0.0
2025-02-26,BTCUSDT,6.508666666666666e-05,82318.438,0.0,0.08485010420563252,0.0
2025-02-27,BTCUSDT,6.040333333333334e-05,82513.11,0.0,0.05195581334646696,0.0
2025-02-27,ETHUSDT,7.847333333333333e-05,1429651.506,0.0,0.06608689620490235,0.0
2025-02-28,ETHUSDT,2.188e-05,1361485.703,0.0,0.10875484554612144,0.0
2025-02-28,BTCUSDT,6.197333333333333e-05,78947.448,0.0,0.0816646816829499,0.0
2025-03-01,ETHUSDT,9.543333333333332e-06,1380645.587,0.0,0.06251917350897768,0.0
2025-03-01,BTCUSDT,-2.326666666666667e-05,78477.403,0.0,0.031828545583709365,0.0
2025-03-02,BTCUSDT,-2.2486666666666666e-05,79049.404,0.0,0.10566444639726265,0.0
2025-03-02,ETHUSDT,5.165333333333334e-05,1378897.617,0.0,0.15093042842613777,0.0
2025-03-03,ETHUSDT,9.66e-06,1367534.113,0.0,0.1992719553863198,0.0
2025-03-03,BTCUSDT,1.8166666666666656e-06,71171.525,0.0,0.10841289343529086,0.0
2025-03-04,ETHUSDT,-2.6220000000000003e-05,1315902.908,0.0,0.1113931748759508,0.0
2025-03-04,BTCUSDT,-1.6333333333333335e-06,67718.105,0.0,0.08861161384087964,0.0
2025-03-05,BTCUSDT,3.954333333333334e-05,69816.069,0.0,0.05158663120085771,0.0
2025-03-05,ETHUSDT,5.367333333333333e-05,1355656.83,0.0,0.05322145104778069,0.0
2025-03-06,ETHUSDT,9.243333333333333e-06,1368077.536,0.0,0.06518302488484276,0.0
2025-03-06,BTCUSDT,5.589666666666667e-05,68745.855,0.0,0.05551142646721805,0.0
2025-03-07,ETHUSDT,2.0093333333333333e-05,1373092.191,0.0,0.0740825516648605,0.0
2025-03-07,BTCUSDT,-4.1000000000000004e-07,69111.742,0.0,0.07674245969628993,0.0
2025-03-08,ETHUSDT,4.5736666666666665e-05,1416849.199,0.0,0.059618492491510924,0.0
2025-03-08,BTCUSDT,2.303e-05,68425.001,0.0,0.020519883459593175,0.0
2025-03-09,ETHUSDT,3.498333333333333e-05,1412661.493,0.0,0.11116778922345484,0.0
2025-03-09,BTCUSDT,3.479666666666667e-05,70149.234,0.0,0.08101743984295233,0.0
2025-03-10,BTCUSDT,3.111e-05,69692.488,0.0,0.08427625566707982,0.0
2025-03-10,ETHUSDT,5.863333333333332e-06,1410232.594,0.0,0.18516393046966753,0.0
2025-03-11,ETHUSDT,1.8936666666666668e-05,1373388.87,0.0,0.11300783830314,0.0
2025-03-11,BTCUSDT,5.570333333333333e-05,69968.586,0.0,0.08492569002123142,0.0
2025-03-12,ETHUSDT,-2.1133333333333336e-06,1413931.502,0.0,0.0666040980684131,0.0
2025-03-12,BTCUSDT,3.468e-05,68962.566,0.0,0.04672964238701972,0.0
2025-03-13,BTCUSDT,1.8963333333333335e-05,72030.145,0.0,0.05430940711891428,0.0
2025-03-13,ETHUSDT,2.381333333333333e-05,1435415.872,0.0,0.05462076662231186,0.0
2025-03-14,BTCUSDT,3.691333333333333e-05,72975.574,0.0,0.05358840502360021,0.0
2025-03-14,ETHUSDT,5.320666666666667e-05,1453436.593,0.0,0.044594120756336286,0.0
2025-03-15,BTCUSDT,-2.9150000000000004e-05,70622.154,0.0,0.012579638422877506,0.0
2025-03-15,ETHUSDT,3.2063333333333335e-05,1461386.695,0.0,0.028513585398730567,0.0
2025-03-16,BTCUSDT,1.9716666666666667e-05,68524.906,0.0,0.038894327224090565,0.0
2025-03-16,ETHUSDT,-2.7883333333333335e-05,1417324.576,0.0,0.04396676511291275,0.0
2025-03-17,ETHUSDT,3.807666666666667e-05,1491677.734,0.0,0.03796672847296879,0.0
2025-03-17,BTCUSDT,3.4660000000000004e-05,71103.846,0.0,0.027906372933760103,0.0
2025-03-18,ETHUSDT,3.6276666666666664e-05,1505405.431,0.0,0.03330501802511082,0.0
2025-03-18,BTCUSDT,2.092e-05,70453.053,0.0,0.034673221550309045,0.0
2025-03-19,ETHUSDT,7.215e-05,1608636.186,0.0,0.06937004004456973,0.0
2025-03-19,BTCUSDT,3.7283333333333336e-05,76225.349,0.0,0.05170153600169563,0.0
2025-03-20,BTCUSDT,2.2733333333333335e-05,70731.836,0.0,0.04616576150224027,0.0
2025-03-20,ETHUSDT,-3.36e-06,1503570.397,0.0,0.05850548741123305,0.0
2025-03-21,BTCUSDT,3.152333333333333e-05,70736.454,0.0,0.02012604357152807,0.0
2025-03-21,ETHUSDT,4.865666666666667e-05,1530993.543,0.0,0.03247133310600005,0.0
2025-03-22,BTCUSDT,2.0526666666666668e-05,70129.169,0.0,0.010971912143562012,0.0
2025-03-22,ETHUSDT,-4.773333333333333e-06,1531608.264,0.0,0.02151488209501097,0.0
2025-03-23,ETHUSDT,2.4233333333333334e-05,1526324.303,0.0,0.022189526184538656,0.0
2025-03-23,BTCUSDT,1.9783333333333334e-05,72903.525,0.0,0.027308057951610884,0.0
2025-03-24,ETHUSDT,3.7449999999999995e-05,1622993.119,0.0,0.06142058536538459,0.0
2025-03-24,BTCUSDT,1.3763333333333333e-05,77221.553,0.0,0.03742937045667099,0.0
2025-03-25,ETHUSDT,2.572333333333333e-05,1555388.64,0.0,0.02963848887769828,0.0
2025-03-25,BTCUSDT,-9.576666666666666e-06,75025.197,0.0,0.025638149566555034,0.0
2025-03-26,BTCUSDT,-1.471e-05,70461.688,0.0,0.028246721105787867,0.0
2025-03-26,ETHUSDT,6.0500000000000005e-06,1599516.205,0.0,0.048434551872115525,0.0
2025-03-27,BTCUSDT,1.6293333333333332e-05,70732.302,0.0,0.022914009670700647,0.0
2025-03-27,ETHUSDT,5.032e-05,1535252.464,0.0,0.025549231076492946,0.0
2025-03-28,ETHUSDT,8.486666666666666e-06,1568260.011,0.0,0.08485669982384146,0.0
2025-03-28,BTCUSDT,3.081666666666667e-05,73855.534,0.0,0.046672939815692704,0.0
2025-03-29,BTCUSDT,5.369333333333333e-05,71042.954,0.0,0.036180750005750245,0.0
2025-03-29,ETHUSDT,2.7743333333333333e-05,1557012.043,0.0,0.06392421688593128,0.0
2025-03-30,BTCUSDT,1.7853333333333334e-05,69934.069,0.0,0.024147327109703687,0.0
2025-03-30,ETHUSDT,-6.266666666666668e-06,1550820.454,0.0,0.045401468740834186,0.0
2025-03-31,BTCUSDT,3.502666666666667e-05,68841.849,0.0,0.0324028236434696,0.0
2025-03-31,ETHUSDT,1.4486666666666666e-05,1563447.61,0.0,0.042501331254563235,0.0
2025-04-01,ETHUSDT,1.8463333333333333e-05,1551506.076,0.0,0.05837066289957508,0.0
2025-04-01,BTCUSDT,3.474333333333333e-05,71538.523,0.0,0.037736913026060546,0.0
2025-04-02,BTCUSDT,5.523333333333333e-06,69853.242,0.0,0.07516509042239143,0.0
2025-04-02,ETHUSDT,2.631e-05,1551433.977,0.0,0.09890753023800238,0.0
2025-04-03,BTCUSDT,5.794666666666666e-05,71579.881,0.0,0.032663512920541225,0.0
2025-04-03,ETHUSDT,1.712e-05,1637741.543,0.0,0.05367524002466308,0.0
2025-04-04,ETHUSDT,2.7959999999999997e-05,1600269.297,0.0,0.04250070210410968,0.0
2025-04-04,BTCUSDT,5.685666666666666e-05,72830.083,0.0,0.03650790054530506,0.0
2025-04-05,ETHUSDT,2.4459999999999996e-05,1548770.756,0.0,0.03625737473340168,0.0
2025-04-05,BTCUSDT,5.4680000000000005e-05,70789.853,0.0,0.022880963187120424,0.0
2025-04-06,BTCUSDT,1.6603333333333334e-05,73134.17,0.0,0.08520857252200535,0.0
2025-04-06,ETHUSDT,1.809e-05,1515996.914,0.0,0.17791997367055287,0.0
2025-04-07,BTCUSDT,5.600333333333334e-05,70877.567,0.0,0.08520343694718222,0.0
2025-04-07,ETHUSDT,-2.7333333333333328e-05,1472199.659,0.0,0.1471683285666435,0.0
2025-04-08,ETHUSDT,-2.3733333333333336e-06,1524602.625,0.0,0.11976885520856682,0.0
2025-04-08,BTCUSDT,3.594333333333333e-05,73341.1,0.0,0.060709403535352875,0.0
2025-04-09,ETHUSDT,-3.275e-05,1508278.329,0.0,0.18217883489443815,0.0
2025-04-09,BTCUSDT,4.724000000000001e-05,74632.4,0.0,0.10868891364362854,0.0
2025-04-10,BTCUSDT,4.864666666666667e-05,73550.604,0.0,0.05393274526710584,0.0
2025-04-10,ETHUSDT,4.3213333333333335e-05,1452238.13,0.0,0.1303587741608997,0.0
2025-04-11,ETHUSDT,-2.4120000000000003e-05,1509949.758,0.0,0.0557166211142047,0.0
2025-04-11,BTCUSDT,3.5366666666666674e-06,78186.868,0.0,0.0643392825231505,0.0
2025-04-12,ETHUSDT,1.4423333333333333e-05,1531600.391,0.0,0.0759247992212217,0.0
2025-04-12,BTCUSDT,4.894e-05,80937.752,0.0,0.036699680188836376,0.0
2025-04-13,ETHUSDT,6.059333333333333e-05,1511161.588,0.0,0.05623324900433331,0.0
2025-04-13,BTCUSDT,7.709333333333334e-05,77524.942,0.0,0.03713251236058136,0.0
2025-04-14,BTCUSDT,5.889333333333334e-05,75818.0,0.0,0.025121254016668728,0.0
2025-04-14,ETHUSDT,6.228e-05,1500793.262,0.0,0.05966654754716511,0.0
2025-04-15,ETHUSDT,1.5689999999999997e-05,1503111.816,0.0,0.04945843828715363,0.0
2025-04-15,BTCUSDT,2.138666666666667e-05,77459.184,0.0,0.03448205748923258,0.0
2025-04-16,ETHUSDT,-3.933333333333334e-06,1494905.845,0.0,0.04908726483908213,0.0
2025-04-16,BTCUSDT,3.7743333333333335e-05,76363.667,0.0,0.02892725324443393,0.0
2025-04-17,BTCUSDT,3.502666666666666e-05,78013.242,0.0,0.020508744038155804,0.0
2025-04-17,ETHUSDT,2.6240000000000003e-05,1452662.667,0.0,0.034463369639382346,0.0
2025-04-18,BTCUSDT,3.951333333333333e-05,76433.622,0.0,0.0099501308916028,0.0
2025-04-18,ETHUSDT,-6.2333333333333335e-06,1468772.9,0.0,0.017223898079865928,0.0
2025-04-19,BTCUSDT,2.3336666666666666e-05,79184.598,0.0,0.015083442194836061,0.0
2025-04-19,ETHUSDT,4.549000000000001e-05,1507425.425,0.0,0.029942199399667566,0.0
2025-04-20,BTCUSDT,-1.2113333333333333e-05,77416.471,0.0,0.01625110995221927,0.0
2025-04-20,ETHUSDT,2.7103333333333335e-05,1510327.781,0.0,0.033890933844292044,0.0
2025-04-21,BTCUSDT,4.062666666666667e-05,82121.374,0.0,0.03793702695904691,0.0
2025-04-21,ETHUSDT,5.964333333333333e-05,1586524.659,0.0,0.0616860082095982,0.0
2025-04-22,BTCUSDT,-1.3333333333333207e-07,84569.012,0.0,0.07628079469064257,0.0
2025-04-22,ETHUSDT,1.5090000000000001e-05,1762908.072,0.0,0.1389975905261539,0.0
2025-04-23,ETHUSDT,8.765e-05,1770400.543,0.0,0.0522162656175117,0.0
2025-04-23,BTCUSDT,1.5240000000000001e-05,81651.72,0.0,0.03210757849070994,0.0
2025-04-24,ETHUSDT,5.949666666666667e-05,1738353.079,0.0,0.04582202623247397,0.0
2025-04-24,BTCUSDT,1.246666666666666e-06,82880.683,0.0,0.02514169885320814,0.0
2025-04-25,BTCUSDT,-4.9133333333333334e-06,86023.562,0.0,0.03152070264018663,0.0
2025-04-25,ETHUSDT,4.262e-05,1708230.27,0.0,0.050180236241219436,0.0
2025-04-26,BTCUSDT,-3.3346666666666664e-05,83908.875,0.0,0.014000425056330599,0.0
2025-04-26,ETHUSDT,-4.803333333333333e-06,1706212.829,0.0,0.0352637362637363,0.0
2025-04-27,BTCUSDT,-8.603333333333333e-06,84165.372,0.0,0.018497904417532633,0.0
2025-04-27,ETHUSDT,-1.6513333333333333e-05,1671351.593,0.0,0.04287206528842985,0.0
2025-04-28,BTCUSDT,-1.734e-05,81930.526,0.0,0.03031304952142281,0.0
2025-04-28,ETHUSDT,-4.417333333333334e-05,1654730.891,0.0,0.04699814364002176,0.0
2025-04-29,ETHUSDT,4.225e-05,1602346.991,0.0,0.03532286523764731,0.0
2025-04-29,BTCUSDT,3.15e-06,81975.447,0.0,0.018553058860871666,0.0
2025-04-30,BTCUSDT,-2.013e-05,80085.011,0.0,0.024843532702754037,0.0
2025-04-30,ETHUSDT,-4.178666666666667e-05,1637191.135,0.0,0.04763737581650133,0.0
2025-05-01,ETHUSDT,3.551e-05,1721689.218,0.0,0.044176160331811126,0.0
2025-05-01,BTCUSDT,4.153333333333337e-06,86024.787,0.0,0.03423757535782329,0.0
2025-05-02,BTCUSDT,-0.00010101000000000001,86234.604,0.0,0.016340807508323642,0.0
2025-05-02,ETHUSDT,-2.3253333333333337e-05,1689398.605,0.0,0.032076557934413025,0.0
2025-05-03,BTCUSDT,-1.4126666666666666e-05,83719.958,0.0,0.012195822064584354,0.0
2025-05-03,ETHUSDT,2.8526666666666662e-05,1604410.427,0.0,0.021963930042836484,0.0
2025-05-04,BTCUSDT,2.448e-05,81781.683,0.0,0.022818586822483788,0.0
2025-05-04,ETHUSDT,2.4423333333333337e-05,1581322.457,0.0,0.026451016942589865,0.0
2025-05-05,BTCUSDT,-3.383333333333334e-06,80389.447,0.0,0.018163251728940923,0.0
2025-05-05,ETHUSDT,1.1243333333333333e-05,1582051.391,0.0,0.029108017346091926,0.0
2025-05-06,BTCUSDT,2.3916666666666664e-05,82532.419,0.0,0.036699797208439355,0.0
2025-05-06,ETHUSDT,4.913333333333335e-06,1527935.661,0.0,0.0387067645990023,0.0
2025-05-07,BTCUSDT,8.376666666666667e-06,81443.133,0.0,0.02043027826008059,0.0
2025-05-07,ETHUSDT,3.724333333333333e-05,1609851.424,0.0,0.03535638127437656,0.0
2025-05-08,ETHUSDT,7.760333333333333e-05,1771711.027,0.0,0.19001694961342191,0.0
2025-05-08,BTCUSDT,4.218e-05,79514.574,0.0,0.07240082884408415,0.0
2025-05-09,ETHUSDT,0.0001,1733375.925,0.0,0.13102418632427584,0.0
2025-05-09,BTCUSDT,8.126e-05,78466.358,0.0,0.02072042579357871,0.0
2025-05-10,ETHUSDT,9.604333333333334e-05,1815091.531,0.0,0.11064289615052426,0.0
2025-05-10,BTCUSDT,7.971333333333333e-05,79950.718,0.0,0.02114825248499845,0.0
2025-05-11,ETHUSDT,6.600333333333333e-05,1706704.704,0.0,0.06887263873195734,0.0
2025-05-11,BTCUSDT,8.05e-05,81331.618,0.0,0.01601476660065509,0.0
2025-05-12,ETHUSDT,7.601666666666667e-05,1728083.434,0.0,0.08752044776598132,0.0
2025-05-12,BTCUSDT,5.585e-05,81619.983,0.0,0.0504685159427795,0.0
2025-05-13,ETHUSDT,8.744333333333334e-05,1818035.094,0.0,0.12105622734349032,0.0
2025-05-13,BTCUSDT,8.034333333333333e-05,82270.93,0.0,0.03410003650967504,0.0
2025-05-14,ETHUSDT,6.739e-05,1717471.175,0.0,0.06898349394726959,0.0
2025-05-14,BTCUSDT,6.879333333333332e-05,80227.713,0.0,0.017234030008283545,0.0
2025-05-15,ETHUSDT,8.566e-05,1733464.65,0.0,0.06691786870768317,0.0
2025-05-15,BTCUSDT,3.251e-05,79526.047,0.0,0.02788423990859523,0.0
2025-05-16,ETHUSDT,8.001e-05,1764833.06,0.0,0.04793115959175302,0.0
2025-05-16,BTCUSDT,5.6023333333333336e-05,80264.766,0.0,0.014136629914071977,0.0
2025-05-17,ETHUSDT,9.996666666666667e-06,1679976.316,0.0,0.03838987264004139,0.0
2025-05-17,BTCUSDT,2.2526666666666666e-05,78568.756,0.0,0.010830464999864125,0.0
2025-05-18,ETHUSDT,3.4683333333333334e-05,1538264.822,0.0,0.1100929923347404,0.0
2025-05-18,BTCUSDT,7.548333333333333e-05,80978.929,0.0,0.033621658603332896,0.0
2025-05-19,BTCUSDT,4.713333333333333e-05,82341.786,0.0,0.04809459915323941,0.0
2025-05-19,ETHUSDT,3.595666666666667e-05,1648831.647,0.0,0.07914138835792899,0.0
2025-05-20,BTCUSDT,5.583666666666667e-05,83827.018,0.0,0.029749972144220864,0.0
2025-05-20,ETHUSDT,5.331333333333333e-05,1571411.38,0.0,0.05929633901287711,0.0
2025-05-21,BTCUSDT,7.011e-05,86980.918,0.0,0.04371975056906569,0.0
2025-05-21,ETHUSDT,4.549333333333334e-05,1577528.473,0.0,0.06459733517366865,0.0
2025-05-22,BTCUSDT,0.0001,88030.201,0.0,0.025130146414156257,0.0
2025-05-22,ETHUSDT,7.047000000000001e-05,1684584.213,0.0,0.05602690973525755,0.0
2025-05-23,ETHUSDT,6.424666666666666e-05,1615463.677,0.0,0.09396568450813546,0.0
2025-05-23,BTCUSDT,8.398666666666667e-05,84035.595,0.0,0.047062826566236136,0.0
2025-05-24,BTCUSDT,5.317e-05,86276.107,0.0,0.02418037695835331,0.0
2025-05-24,ETHUSDT,5.382333333333334e-05,1620116.491,0.0,0.025054660040248724,0.0
2025-05-25,BTCUSDT,6.186000000000001e-05,87959.179,0.0,0.02558925216532566,0.0
2025-05-25,ETHUSDT,6.092666666666667e-05,1589096.756,0.0,0.037411324572652116,0.0
2025-05-26,BTCUSDT,9.037666666666667e-05,90182.612,0.0,0.016303612501691194,0.0
2025-05-26,ETHUSDT,4.3809999999999996e-05,1580507.218,0.0,0.03017058026950978,0.0
2025-05-27,BTCUSDT,5.7973333333333336e-05,86811.242,0.0,0.029957029754071336,0.0
2025-05-27,ETHUSDT,8.008666666666667e-05,1945798.481,0.0,0.07662115014436965,0.0
2025-05-28,ETHUSDT,0.0001,1970546.048,0.0,0.031014027757051227,0.0
2025-05-28,BTCUSDT,3.597333333333333e-05,87222.658,0.0,0.023474073805896892,0.0
2025-05-29,ETHUSDT,9.440333333333333e-05,1937255.566,0.0,0.06530433790822339,0.0
2025-05-29,BTCUSDT,4.792333333333333e-05,85633.755,0.0,0.036060295679643466,0.0
2025-05-30,BTCUSDT,4.621e-05,82415.954,0.0,0.02607984607984608,0.0
2025-05-30,ETHUSDT,7.725333333333333e-05,1800962.368,0.0,0.05734040156070262,0.0
2025-05-31,ETHUSDT,4.7273333333333334e-05,1843027.364,0.0,0.03007423587698055,0.0
2025-05-31,BTCUSDT,6.915e-05,83551.629,0.0,0.017477691360728922,0.0
2025-06-01,BTCUSDT,1.9566666666666667e-05,82804.416,0.0,0.020074197339920233,0.0
2025-06-01,ETHUSDT,4.945333333333333e-05,1813667.702,0.0,0.032310305017159924,0.0
2025-06-02,BTCUSDT,3.139333333333333e-05,82000.887,0.0,0.021730522245102923,0.0
2025-06-02,ETHUSDT,5.183999999999999e-05,1900041.48,0.0,0.05427242871612291,0.0
2025-06-03,ETHUSDT,4.909e-05,1873694.469,0.0,0.035483920745632995,0.0
2025-06-03,BTCUSDT,5.1756666666666665e-05,82486.529,0.0,0.018537910815616863,0.0
2025-06-04,ETHUSDT,6.636666666666668e-05,1914905.893,0.0,0.037301179305000355,0.0
2025-06-04,BTCUSDT,1.1873333333333334e-05,80790.898,0.0,0.017731919749086885,0.0
2025-06-05,BTCUSDT,2.7003333333333333e-05,82247.529,0.0,0.05493077964805346,0.0
2025-06-05,ETHUSDT,5.7543333333333335e-05,1797509.808,0.0,0.10360976418417671,0.0
2025-06-06,BTCUSDT,-3.172e-05,84607.043,0.0,0.04105525709900236,0.0
2025-06-06,ETHUSDT,1.3933333333333333e-05,1838187.453,0.0,0.0606169557805267,0.0
2025-06-07,ETHUSDT,6.969333333333333e-05,1883727.872,0.0,0.035329317587382135,0.0
2025-06-07,BTCUSDT,-1.918e-05,83206.626,0.0,0.01969717792573985,0.0
2025-06-08,BTCUSDT,2.2730000000000004e-05,82511.392,0.0,0.014716611545613373,0.0
2025-06-08,ETHUSDT,8.072333333333334e-05,1850215.206,0.0,0.025810103973974523,0.0
2025-06-09,BTCUSDT,1.639e-05,86408.093,0.0,0.0489930407818711,0.0
2025-06-09,ETHUSDT,4.2663333333333335e-05,1940544.891,0.0,0.08113485024933556,0.0
2025-06-10,BTCUSDT,8.179666666666667e-05,84493.376,0.0,0.018915883645362536,0.0
2025-06-10,ETHUSDT,0.0001,2240716.482,0.0,0.061085185421949476,0.0
2025-06-11,ETHUSDT,0.0001,2180273.146,0.0,0.04924666286448589,0.0
2025-06-11,BTCUSDT,7.402666666666667e-05,82285.949,0.0,0.021627992633517522,0.0
2025-06-12,BTCUSDT,3.4336666666666666e-05,79455.085,0.0,0.03011187440523822,0.0
2025-06-12,ETHUSDT,7.123000000000001e-05,2084586.689,0.0,0.0642315759186487,0.0
2025-06-13,ETHUSDT,-1.1933333333333333e-06,1853200.246,0.0,0.08165735098464366,0.0
2025-06-13,BTCUSDT,5.953333333333333e-06,78497.08,0.0,0.033265960747845186,0.0
